timestep,phase,slot_idx,output_idx,feature_idx,input_spikes,leak_term,input_sum,recurrent_sum,membrane_out,spike_out,feature_value,weight,product,accumulator,position_estimate,velocity_estimate
216,readout,,1,5,"1,0,0,0",,,,,,0.211669921875,0.17724609375,0.03759765625,-0.62255859375,2.408203125,0.815673828125
216,readout,,1,6,"1,0,0,0",,,,,,-3.252685546875,-0.113525390625,0.369140625,-0.25341796875,2.408203125,0.815673828125
216,readout,,1,7,"1,0,0,0",,,,,,-3.11279296875,-0.090576171875,0.281982421875,0.028564453125,2.408203125,0.815673828125
216,readout,,1,8,"1,0,0,0",,,,,,1.305419921875,0.736328125,0.961181640625,0.98974609375,2.408203125,0.815673828125
216,readout,,1,9,"1,0,0,0",,,,,,-0.0361328125,0.166015625,-0.006103515625,0.983642578125,2.408203125,0.815673828125
216,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.815673828125,2.408203125,0.815673828125
217,neuron,0,,,"1,0,0,0",-1.700439453125,-0.21142578125,0.0,-1.911865234375,0,,,,,,
217,neuron,1,,,"1,0,0,0",0.25390625,0.04296875,0.0,0.296875,0,,,,,,
217,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
217,neuron,3,,,"1,0,0,0",-0.894287109375,-0.090576171875,0.0,-0.98486328125,0,,,,,,
217,neuron,4,,,"1,0,0,0",0.507080078125,0.15283203125,0.14111328125,0.801025390625,0,,,,,,
217,neuron,5,,,"1,0,0,0",0.185302734375,0.571533203125,0.0,0.7568359375,0,,,,,,
217,neuron,6,,,"1,0,0,0",-2.84619140625,-0.427001953125,0.0,-3.273193359375,0,,,,,,
217,neuron,7,,,"1,0,0,0",-2.7236328125,-0.383056640625,0.0,-3.106689453125,0,,,,,,
217,readout,,0,0,"1,0,0,0",,,,,,-1.911865234375,-0.245849609375,0.469970703125,0.469970703125,2.36669921875,0.901123046875
217,readout,,0,1,"1,0,0,0",,,,,,0.296875,0.25048828125,0.074462890625,0.54443359375,2.36669921875,0.901123046875
217,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.60595703125,2.36669921875,0.901123046875
217,readout,,0,3,"1,0,0,0",,,,,,-0.98486328125,-0.057373046875,0.056396484375,0.662353515625,2.36669921875,0.901123046875
217,readout,,0,4,"1,0,0,0",,,,,,0.801025390625,0.0048828125,0.00390625,0.666259765625,2.36669921875,0.901123046875
217,readout,,0,5,"1,0,0,0",,,,,,0.7568359375,0.10595703125,0.080078125,0.746337890625,2.36669921875,0.901123046875
217,readout,,0,6,"1,0,0,0",,,,,,-3.273193359375,-0.00244140625,0.008056640625,0.75439453125,2.36669921875,0.901123046875
217,readout,,0,7,"1,0,0,0",,,,,,-3.106689453125,0.31591796875,-0.9814453125,-0.22705078125,2.36669921875,0.901123046875
217,readout,,0,8,"1,0,0,0",,,,,,1.28369140625,1.9990234375,2.566162109375,2.339111328125,2.36669921875,0.901123046875
217,readout,,0,9,"1,0,0,0",,,,,,-0.010986328125,-1.9990234375,0.02197265625,2.361083984375,2.36669921875,0.901123046875
217,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.36669921875,2.36669921875,0.901123046875
217,readout,,1,0,"1,0,0,0",,,,,,-1.911865234375,0.021240234375,-0.04052734375,-0.04052734375,2.36669921875,0.901123046875
217,readout,,1,1,"1,0,0,0",,,,,,0.296875,-0.540771484375,-0.16064453125,-0.201171875,2.36669921875,0.901123046875
217,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.6142578125,2.36669921875,0.901123046875
217,readout,,1,3,"1,0,0,0",,,,,,-0.98486328125,0.0478515625,-0.047119140625,-0.661376953125,2.36669921875,0.901123046875
217,readout,,1,4,"1,0,0,0",,,,,,0.801025390625,-0.000244140625,-0.000244140625,-0.66162109375,2.36669921875,0.901123046875
217,readout,,1,5,"1,0,0,0",,,,,,0.7568359375,0.17724609375,0.134033203125,-0.527587890625,2.36669921875,0.901123046875
217,readout,,1,6,"1,0,0,0",,,,,,-3.273193359375,-0.113525390625,0.37158203125,-0.156005859375,2.36669921875,0.901123046875
217,readout,,1,7,"1,0,0,0",,,,,,-3.106689453125,-0.090576171875,0.281494140625,0.12548828125,2.36669921875,0.901123046875
217,readout,,1,8,"1,0,0,0",,,,,,1.28369140625,0.736328125,0.9453125,1.07080078125,2.36669921875,0.901123046875
217,readout,,1,9,"1,0,0,0",,,,,,-0.010986328125,0.166015625,-0.001708984375,1.069091796875,2.36669921875,0.901123046875
217,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.901123046875,2.36669921875,0.901123046875
218,neuron,0,,,"1,0,0,0",-1.6728515625,-0.21142578125,0.0,-1.88427734375,0,,,,,,
218,neuron,1,,,"1,0,0,0",0.259765625,0.04296875,0.0,0.302734375,0,,,,,,
218,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
218,neuron,3,,,"1,0,0,0",-0.86181640625,-0.090576171875,0.0,-0.952392578125,0,,,,,,
218,neuron,4,,,"1,0,0,0",0.700927734375,0.15283203125,0.0,0.853759765625,0,,,,,,
218,neuron,5,,,"1,0,0,0",0.662109375,0.571533203125,0.0,0.233642578125,1,,,,,,
218,neuron,6,,,"1,0,0,0",-2.864013671875,-0.427001953125,0.0,-3.291015625,0,,,,,,
218,neuron,7,,,"1,0,0,0",-2.71826171875,-0.383056640625,0.0,-3.101318359375,0,,,,,,
218,readout,,0,0,"1,0,0,0",,,,,,-1.88427734375,-0.245849609375,0.463134765625,0.463134765625,2.2880859375,0.8134765625
218,readout,,0,1,"1,0,0,0",,,,,,0.302734375,0.25048828125,0.075927734375,0.5390625,2.2880859375,0.8134765625
218,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.6005859375,2.2880859375,0.8134765625
218,readout,,0,3,"1,0,0,0",,,,,,-0.952392578125,-0.057373046875,0.0546875,0.6552734375,2.2880859375,0.8134765625
218,readout,,0,4,"1,0,0,0",,,,,,0.853759765625,0.0048828125,0.004150390625,0.659423828125,2.2880859375,0.8134765625
218,readout,,0,5,"1,0,0,0",,,,,,0.233642578125,0.10595703125,0.024658203125,0.68408203125,2.2880859375,0.8134765625
218,readout,,0,6,"1,0,0,0",,,,,,-3.291015625,-0.00244140625,0.008056640625,0.692138671875,2.2880859375,0.8134765625
218,readout,,0,7,"1,0,0,0",,,,,,-3.101318359375,0.31591796875,-0.979736328125,-0.28759765625,2.2880859375,0.8134765625
218,readout,,0,8,"1,0,0,0",,,,,,1.28759765625,1.9990234375,2.573974609375,2.286376953125,2.2880859375,0.8134765625
218,readout,,0,9,"1,0,0,0",,,,,,0.001953125,-1.9990234375,-0.00390625,2.282470703125,2.2880859375,0.8134765625
218,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.2880859375,2.2880859375,0.8134765625
218,readout,,1,0,"1,0,0,0",,,,,,-1.88427734375,0.021240234375,-0.0400390625,-0.0400390625,2.2880859375,0.8134765625
218,readout,,1,1,"1,0,0,0",,,,,,0.302734375,-0.540771484375,-0.163818359375,-0.203857421875,2.2880859375,0.8134765625
218,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.616943359375,2.2880859375,0.8134765625
218,readout,,1,3,"1,0,0,0",,,,,,-0.952392578125,0.0478515625,-0.045654296875,-0.66259765625,2.2880859375,0.8134765625
218,readout,,1,4,"1,0,0,0",,,,,,0.853759765625,-0.000244140625,-0.000244140625,-0.662841796875,2.2880859375,0.8134765625
218,readout,,1,5,"1,0,0,0",,,,,,0.233642578125,0.17724609375,0.04150390625,-0.621337890625,2.2880859375,0.8134765625
218,readout,,1,6,"1,0,0,0",,,,,,-3.291015625,-0.113525390625,0.37353515625,-0.247802734375,2.2880859375,0.8134765625
218,readout,,1,7,"1,0,0,0",,,,,,-3.101318359375,-0.090576171875,0.281005859375,0.033203125,2.2880859375,0.8134765625
218,readout,,1,8,"1,0,0,0",,,,,,1.28759765625,0.736328125,0.947998046875,0.981201171875,2.2880859375,0.8134765625
218,readout,,1,9,"1,0,0,0",,,,,,0.001953125,0.166015625,0.000244140625,0.9814453125,2.2880859375,0.8134765625
218,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.8134765625,2.2880859375,0.8134765625
219,neuron,0,,,"1,0,0,0",-1.648681640625,-0.21142578125,0.0,-1.860107421875,0,,,,,,
219,neuron,1,,,"1,0,0,0",0.264892578125,0.04296875,0.0,0.307861328125,0,,,,,,
219,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
219,neuron,3,,,"1,0,0,0",-0.833251953125,-0.090576171875,0.0,-0.923828125,0,,,,,,
219,neuron,4,,,"1,0,0,0",0.7470703125,0.15283203125,0.14111328125,0.041015625,1,,,,,,
219,neuron,5,,,"1,0,0,0",0.204345703125,0.571533203125,0.0,0.77587890625,0,,,,,,
219,neuron,6,,,"1,0,0,0",-2.879638671875,-0.427001953125,0.0,-3.306640625,0,,,,,,
219,neuron,7,,,"1,0,0,0",-2.713623046875,-0.383056640625,0.0,-3.0966796875,0,,,,,,
219,readout,,0,0,"1,0,0,0",,,,,,-1.860107421875,-0.245849609375,0.457275390625,0.457275390625,2.38671875,0.9482421875
219,readout,,0,1,"1,0,0,0",,,,,,0.307861328125,0.25048828125,0.0771484375,0.534423828125,2.38671875,0.9482421875
219,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.595947265625,2.38671875,0.9482421875
219,readout,,0,3,"1,0,0,0",,,,,,-0.923828125,-0.057373046875,0.052978515625,0.64892578125,2.38671875,0.9482421875
219,readout,,0,4,"1,0,0,0",,,,,,0.041015625,0.0048828125,0.000244140625,0.649169921875,2.38671875,0.9482421875
219,readout,,0,5,"1,0,0,0",,,,,,0.77587890625,0.10595703125,0.082275390625,0.7314453125,2.38671875,0.9482421875
219,readout,,0,6,"1,0,0,0",,,,,,-3.306640625,-0.00244140625,0.008056640625,0.739501953125,2.38671875,0.9482421875
219,readout,,0,7,"1,0,0,0",,,,,,-3.0966796875,0.31591796875,-0.978271484375,-0.23876953125,2.38671875,0.9482421875
219,readout,,0,8,"1,0,0,0",,,,,,1.333740234375,1.9990234375,2.666259765625,2.427490234375,2.38671875,0.9482421875
219,readout,,0,9,"1,0,0,0",,,,,,0.023193359375,-1.9990234375,-0.04638671875,2.381103515625,2.38671875,0.9482421875
219,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.38671875,2.38671875,0.9482421875
219,readout,,1,0,"1,0,0,0",,,,,,-1.860107421875,0.021240234375,-0.03955078125,-0.03955078125,2.38671875,0.9482421875
219,readout,,1,1,"1,0,0,0",,,,,,0.307861328125,-0.540771484375,-0.16650390625,-0.2060546875,2.38671875,0.9482421875
219,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.619140625,2.38671875,0.9482421875
219,readout,,1,3,"1,0,0,0",,,,,,-0.923828125,0.0478515625,-0.044189453125,-0.663330078125,2.38671875,0.9482421875
219,readout,,1,4,"1,0,0,0",,,,,,0.041015625,-0.000244140625,0.0,-0.663330078125,2.38671875,0.9482421875
219,readout,,1,5,"1,0,0,0",,,,,,0.77587890625,0.17724609375,0.137451171875,-0.52587890625,2.38671875,0.9482421875
219,readout,,1,6,"1,0,0,0",,,,,,-3.306640625,-0.113525390625,0.37548828125,-0.150390625,2.38671875,0.9482421875
219,readout,,1,7,"1,0,0,0",,,,,,-3.0966796875,-0.090576171875,0.280517578125,0.130126953125,2.38671875,0.9482421875
219,readout,,1,8,"1,0,0,0",,,,,,1.333740234375,0.736328125,0.982177734375,1.1123046875,2.38671875,0.9482421875
219,readout,,1,9,"1,0,0,0",,,,,,0.023193359375,0.166015625,0.00390625,1.1162109375,2.38671875,0.9482421875
219,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.9482421875,2.38671875,0.9482421875
220,neuron,0,,,"1,0,0,0",-1.627685546875,-0.21142578125,0.0,-1.839111328125,0,,,,,,
220,neuron,1,,,"1,0,0,0",0.269287109375,0.04296875,0.052001953125,0.3642578125,0,,,,,,
220,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
220,neuron,3,,,"1,0,0,0",-0.808349609375,-0.090576171875,0.0,-0.89892578125,0,,,,,,
220,neuron,4,,,"1,0,0,0",0.035888671875,0.15283203125,0.0,0.188720703125,0,,,,,,
220,neuron,5,,,"1,0,0,0",0.678955078125,0.571533203125,-0.02685546875,0.2236328125,1,,,,,,
220,neuron,6,,,"1,0,0,0",-2.893310546875,-0.427001953125,0.0,-3.3203125,0,,,,,,
220,neuron,7,,,"1,0,0,0",-2.70947265625,-0.383056640625,0.0,-3.092529296875,0,,,,,,
220,readout,,0,0,"1,0,0,0",,,,,,-1.839111328125,-0.245849609375,0.4521484375,0.4521484375,2.375732421875,0.811767578125
220,readout,,0,1,"1,0,0,0",,,,,,0.3642578125,0.25048828125,0.09130859375,0.54345703125,2.375732421875,0.811767578125
220,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.60498046875,2.375732421875,0.811767578125
220,readout,,0,3,"1,0,0,0",,,,,,-0.89892578125,-0.057373046875,0.051513671875,0.656494140625,2.375732421875,0.811767578125
220,readout,,0,4,"1,0,0,0",,,,,,0.188720703125,0.0048828125,0.0009765625,0.657470703125,2.375732421875,0.811767578125
220,readout,,0,5,"1,0,0,0",,,,,,0.2236328125,0.10595703125,0.023681640625,0.68115234375,2.375732421875,0.811767578125
220,readout,,0,6,"1,0,0,0",,,,,,-3.3203125,-0.00244140625,0.008056640625,0.689208984375,2.375732421875,0.811767578125
220,readout,,0,7,"1,0,0,0",,,,,,-3.092529296875,0.31591796875,-0.97705078125,-0.287841796875,2.375732421875,0.811767578125
220,readout,,0,8,"1,0,0,0",,,,,,1.325439453125,1.9990234375,2.649658203125,2.36181640625,2.375732421875,0.811767578125
220,readout,,0,9,"1,0,0,0",,,,,,-0.004150390625,-1.9990234375,0.00830078125,2.3701171875,2.375732421875,0.811767578125
220,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.375732421875,2.375732421875,0.811767578125
220,readout,,1,0,"1,0,0,0",,,,,,-1.839111328125,0.021240234375,-0.0390625,-0.0390625,2.375732421875,0.811767578125
220,readout,,1,1,"1,0,0,0",,,,,,0.3642578125,-0.540771484375,-0.197021484375,-0.236083984375,2.375732421875,0.811767578125
220,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.649169921875,2.375732421875,0.811767578125
220,readout,,1,3,"1,0,0,0",,,,,,-0.89892578125,0.0478515625,-0.04296875,-0.692138671875,2.375732421875,0.811767578125
220,readout,,1,4,"1,0,0,0",,,,,,0.188720703125,-0.000244140625,0.0,-0.692138671875,2.375732421875,0.811767578125
220,readout,,1,5,"1,0,0,0",,,,,,0.2236328125,0.17724609375,0.03955078125,-0.652587890625,2.375732421875,0.811767578125
220,readout,,1,6,"1,0,0,0",,,,,,-3.3203125,-0.113525390625,0.376953125,-0.275634765625,2.375732421875,0.811767578125
220,readout,,1,7,"1,0,0,0",,,,,,-3.092529296875,-0.090576171875,0.280029296875,0.00439453125,2.375732421875,0.811767578125
220,readout,,1,8,"1,0,0,0",,,,,,1.325439453125,0.736328125,0.97607421875,0.98046875,2.375732421875,0.811767578125
220,readout,,1,9,"1,0,0,0",,,,,,-0.004150390625,0.166015625,-0.000732421875,0.979736328125,2.375732421875,0.811767578125
220,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.811767578125,2.375732421875,0.811767578125
221,neuron,0,,,"1,0,0,0",-1.609130859375,-0.21142578125,0.0,-1.820556640625,0,,,,,,
221,neuron,1,,,"1,0,0,0",0.31884765625,0.04296875,0.0,0.36181640625,0,,,,,,
221,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
221,neuron,3,,,"1,0,0,0",-0.78662109375,-0.090576171875,0.0,-0.877197265625,0,,,,,,
221,neuron,4,,,"1,0,0,0",0.1650390625,0.15283203125,0.14111328125,0.458984375,0,,,,,,
221,neuron,5,,,"1,0,0,0",0.19580078125,0.571533203125,0.0,0.767333984375,0,,,,,,
221,neuron,6,,,"1,0,0,0",-2.9052734375,-0.427001953125,0.0,-3.332275390625,0,,,,,,
221,neuron,7,,,"1,0,0,0",-2.7060546875,-0.383056640625,0.0,-3.089111328125,0,,,,,,
221,readout,,0,0,"1,0,0,0",,,,,,-1.820556640625,-0.245849609375,0.447509765625,0.447509765625,2.44287109375,0.930908203125
221,readout,,0,1,"1,0,0,0",,,,,,0.36181640625,0.25048828125,0.090576171875,0.5380859375,2.44287109375,0.930908203125
221,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.599609375,2.44287109375,0.930908203125
221,readout,,0,3,"1,0,0,0",,,,,,-0.877197265625,-0.057373046875,0.05029296875,0.64990234375,2.44287109375,0.930908203125
221,readout,,0,4,"1,0,0,0",,,,,,0.458984375,0.0048828125,0.002197265625,0.652099609375,2.44287109375,0.930908203125
221,readout,,0,5,"1,0,0,0",,,,,,0.767333984375,0.10595703125,0.081298828125,0.7333984375,2.44287109375,0.930908203125
221,readout,,0,6,"1,0,0,0",,,,,,-3.332275390625,-0.00244140625,0.008056640625,0.741455078125,2.44287109375,0.930908203125
221,readout,,0,7,"1,0,0,0",,,,,,-3.089111328125,0.31591796875,-0.975830078125,-0.234375,2.44287109375,0.930908203125
221,readout,,0,8,"1,0,0,0",,,,,,1.347412109375,1.9990234375,2.693603515625,2.459228515625,2.44287109375,0.930908203125
221,readout,,0,9,"1,0,0,0",,,,,,0.010986328125,-1.9990234375,-0.02197265625,2.437255859375,2.44287109375,0.930908203125
221,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.44287109375,2.44287109375,0.930908203125
221,readout,,1,0,"1,0,0,0",,,,,,-1.820556640625,0.021240234375,-0.03857421875,-0.03857421875,2.44287109375,0.930908203125
221,readout,,1,1,"1,0,0,0",,,,,,0.36181640625,-0.540771484375,-0.195556640625,-0.234130859375,2.44287109375,0.930908203125
221,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.647216796875,2.44287109375,0.930908203125
221,readout,,1,3,"1,0,0,0",,,,,,-0.877197265625,0.0478515625,-0.0419921875,-0.689208984375,2.44287109375,0.930908203125
221,readout,,1,4,"1,0,0,0",,,,,,0.458984375,-0.000244140625,0.0,-0.689208984375,2.44287109375,0.930908203125
221,readout,,1,5,"1,0,0,0",,,,,,0.767333984375,0.17724609375,0.135986328125,-0.55322265625,2.44287109375,0.930908203125
221,readout,,1,6,"1,0,0,0",,,,,,-3.332275390625,-0.113525390625,0.37841796875,-0.1748046875,2.44287109375,0.930908203125
221,readout,,1,7,"1,0,0,0",,,,,,-3.089111328125,-0.090576171875,0.27978515625,0.10498046875,2.44287109375,0.930908203125
221,readout,,1,8,"1,0,0,0",,,,,,1.347412109375,0.736328125,0.9921875,1.09716796875,2.44287109375,0.930908203125
221,readout,,1,9,"1,0,0,0",,,,,,0.010986328125,0.166015625,0.001708984375,1.098876953125,2.44287109375,0.930908203125
221,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.930908203125,2.44287109375,0.930908203125
222,neuron,0,,,"1,0,0,0",-1.593017578125,-0.21142578125,0.0,-1.804443359375,0,,,,,,
222,neuron,1,,,"1,0,0,0",0.316650390625,0.04296875,0.0,0.359619140625,0,,,,,,
222,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
222,neuron,3,,,"1,0,0,0",-0.767578125,-0.090576171875,0.0,-0.858154296875,0,,,,,,
222,neuron,4,,,"1,0,0,0",0.401611328125,0.15283203125,0.0,0.554443359375,0,,,,,,
222,neuron,5,,,"1,0,0,0",0.67138671875,0.571533203125,0.0,0.242919921875,1,,,,,,
222,neuron,6,,,"1,0,0,0",-2.915771484375,-0.427001953125,0.0,-3.3427734375,0,,,,,,
222,neuron,7,,,"1,0,0,0",-2.702880859375,-0.383056640625,0.0,-3.0859375,0,,,,,,
222,readout,,0,0,"1,0,0,0",,,,,,-1.804443359375,-0.245849609375,0.443603515625,0.443603515625,2.41796875,0.84912109375
222,readout,,0,1,"1,0,0,0",,,,,,0.359619140625,0.25048828125,0.090087890625,0.53369140625,2.41796875,0.84912109375
222,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.59521484375,2.41796875,0.84912109375
222,readout,,0,3,"1,0,0,0",,,,,,-0.858154296875,-0.057373046875,0.04931640625,0.64453125,2.41796875,0.84912109375
222,readout,,0,4,"1,0,0,0",,,,,,0.554443359375,0.0048828125,0.002685546875,0.647216796875,2.41796875,0.84912109375
222,readout,,0,5,"1,0,0,0",,,,,,0.242919921875,0.10595703125,0.025634765625,0.6728515625,2.41796875,0.84912109375
222,readout,,0,6,"1,0,0,0",,,,,,-3.3427734375,-0.00244140625,0.008056640625,0.680908203125,2.41796875,0.84912109375
222,readout,,0,7,"1,0,0,0",,,,,,-3.0859375,0.31591796875,-0.974853515625,-0.2939453125,2.41796875,0.84912109375
222,readout,,0,8,"1,0,0,0",,,,,,1.360107421875,1.9990234375,2.718994140625,2.425048828125,2.41796875,0.84912109375
222,readout,,0,9,"1,0,0,0",,,,,,0.00634765625,-1.9990234375,-0.0126953125,2.412353515625,2.41796875,0.84912109375
222,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.41796875,2.41796875,0.84912109375
222,readout,,1,0,"1,0,0,0",,,,,,-1.804443359375,0.021240234375,-0.038330078125,-0.038330078125,2.41796875,0.84912109375
222,readout,,1,1,"1,0,0,0",,,,,,0.359619140625,-0.540771484375,-0.194580078125,-0.23291015625,2.41796875,0.84912109375
222,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.64599609375,2.41796875,0.84912109375
222,readout,,1,3,"1,0,0,0",,,,,,-0.858154296875,0.0478515625,-0.041015625,-0.68701171875,2.41796875,0.84912109375
222,readout,,1,4,"1,0,0,0",,,,,,0.554443359375,-0.000244140625,-0.000244140625,-0.687255859375,2.41796875,0.84912109375
222,readout,,1,5,"1,0,0,0",,,,,,0.242919921875,0.17724609375,0.04296875,-0.644287109375,2.41796875,0.84912109375
222,readout,,1,6,"1,0,0,0",,,,,,-3.3427734375,-0.113525390625,0.37939453125,-0.264892578125,2.41796875,0.84912109375
222,readout,,1,7,"1,0,0,0",,,,,,-3.0859375,-0.090576171875,0.279541015625,0.0146484375,2.41796875,0.84912109375
222,readout,,1,8,"1,0,0,0",,,,,,1.360107421875,0.736328125,1.00146484375,1.01611328125,2.41796875,0.84912109375
222,readout,,1,9,"1,0,0,0",,,,,,0.00634765625,0.166015625,0.0009765625,1.01708984375,2.41796875,0.84912109375
222,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.84912109375,2.41796875,0.84912109375
223,neuron,0,,,"1,0,0,0",-1.578857421875,-0.21142578125,0.0,-1.790283203125,0,,,,,,
223,neuron,1,,,"1,0,0,0",0.314697265625,0.04296875,0.0,0.357666015625,0,,,,,,
223,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
223,neuron,3,,,"1,0,0,0",-0.7509765625,-0.090576171875,0.0,-0.841552734375,0,,,,,,
223,neuron,4,,,"1,0,0,0",0.485107421875,0.15283203125,0.14111328125,0.779052734375,0,,,,,,
223,neuron,5,,,"1,0,0,0",0.212646484375,0.571533203125,0.0,0.7841796875,0,,,,,,
223,neuron,6,,,"1,0,0,0",-2.9248046875,-0.427001953125,0.0,-3.351806640625,0,,,,,,
223,neuron,7,,,"1,0,0,0",-2.7001953125,-0.383056640625,0.0,-3.083251953125,0,,,,,,
223,readout,,0,0,"1,0,0,0",,,,,,-1.790283203125,-0.245849609375,0.440185546875,0.440185546875,2.4853515625,0.947021484375
223,readout,,0,1,"1,0,0,0",,,,,,0.357666015625,0.25048828125,0.089599609375,0.52978515625,2.4853515625,0.947021484375
223,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.59130859375,2.4853515625,0.947021484375
223,readout,,0,3,"1,0,0,0",,,,,,-0.841552734375,-0.057373046875,0.04833984375,0.6396484375,2.4853515625,0.947021484375
223,readout,,0,4,"1,0,0,0",,,,,,0.779052734375,0.0048828125,0.00390625,0.6435546875,2.4853515625,0.947021484375
223,readout,,0,5,"1,0,0,0",,,,,,0.7841796875,0.10595703125,0.0830078125,0.7265625,2.4853515625,0.947021484375
223,readout,,0,6,"1,0,0,0",,,,,,-3.351806640625,-0.00244140625,0.00830078125,0.73486328125,2.4853515625,0.947021484375
223,readout,,0,7,"1,0,0,0",,,,,,-3.083251953125,0.31591796875,-0.97412109375,-0.2392578125,2.4853515625,0.947021484375
223,readout,,0,8,"1,0,0,0",,,,,,1.35986328125,1.9990234375,2.718505859375,2.479248046875,2.4853515625,0.947021484375
223,readout,,0,9,"1,0,0,0",,,,,,-0.000244140625,-1.9990234375,0.00048828125,2.479736328125,2.4853515625,0.947021484375
223,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.4853515625,2.4853515625,0.947021484375
223,readout,,1,0,"1,0,0,0",,,,,,-1.790283203125,0.021240234375,-0.0380859375,-0.0380859375,2.4853515625,0.947021484375
223,readout,,1,1,"1,0,0,0",,,,,,0.357666015625,-0.540771484375,-0.193359375,-0.2314453125,2.4853515625,0.947021484375
223,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.64453125,2.4853515625,0.947021484375
223,readout,,1,3,"1,0,0,0",,,,,,-0.841552734375,0.0478515625,-0.040283203125,-0.684814453125,2.4853515625,0.947021484375
223,readout,,1,4,"1,0,0,0",,,,,,0.779052734375,-0.000244140625,-0.000244140625,-0.68505859375,2.4853515625,0.947021484375
223,readout,,1,5,"1,0,0,0",,,,,,0.7841796875,0.17724609375,0.138916015625,-0.546142578125,2.4853515625,0.947021484375
223,readout,,1,6,"1,0,0,0",,,,,,-3.351806640625,-0.113525390625,0.380615234375,-0.16552734375,2.4853515625,0.947021484375
223,readout,,1,7,"1,0,0,0",,,,,,-3.083251953125,-0.090576171875,0.279296875,0.11376953125,2.4853515625,0.947021484375
223,readout,,1,8,"1,0,0,0",,,,,,1.35986328125,0.736328125,1.001220703125,1.114990234375,2.4853515625,0.947021484375
223,readout,,1,9,"1,0,0,0",,,,,,-0.000244140625,0.166015625,0.0,1.114990234375,2.4853515625,0.947021484375
223,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.947021484375,2.4853515625,0.947021484375
224,neuron,0,,,"1,0,0,1",-1.56640625,-0.724609375,0.0,-2.291015625,0,,,,,,
224,neuron,1,,,"1,0,0,1",0.31298828125,0.052001953125,0.0,0.364990234375,0,,,,,,
224,neuron,2,,,"1,0,0,1",-3.4990234375,-1.046142578125,0.0,-3.9990234375,0,,,,,,
224,neuron,3,,,"1,0,0,1",-0.736328125,-0.422607421875,0.0,-1.158935546875,0,,,,,,
