t,measurement,delta,true_position,true_velocity,snn_position,snn_velocity,kalman_position,kalman_velocity,qkalman_position,qkalman_velocity,hwsnn_position,hwsnn_velocity,input_spike_0,input_spike_1,input_spike_2,input_spike_3,reservoir_spike_0,reservoir_spike_1,reservoir_spike_2,reservoir_spike_3,reservoir_spike_4,reservoir_spike_5,reservoir_spike_6,reservoir_spike_7,membrane_0,membrane_1,membrane_2,membrane_3,membrane_4,membrane_5,membrane_6,membrane_7
144,2.157071222370173,-0.1373235182290382,2.2191097744310424,1.393893834150906,1.36572265625,0.75732421875,2.1171070964169214,0.9187653595448624,1.830810546875,-2.01806640625,1.36572265625,0.75732421875,1,0,0,0,0,0,0,0,0,1,0,0,-1.54052734375,-0.18701171875,-3.9990234375,-1.2666015625,0.841552734375,0.14501953125,-3.63525390625,-2.892822265625
145,2.1890401013277767,0.031968878957603586,2.2466195530373714,1.3754889303164457,1.38916015625,0.836669921875,2.138561036498311,0.9233205688530457,1.805419921875,-2.239501953125,1.38916015625,0.836669921875,1,0,0,0,0,0,0,0,1,0,0,0,-1.559326171875,-0.12060546875,-3.9990234375,-1.198974609375,0.0302734375,0.698486328125,-3.60791015625,-2.914306640625
146,2.306727058525187,0.11768695719741018,2.273761233567011,1.3570840264819855,1.41455078125,0.72021484375,2.1656324609393147,0.9360523492053621,1.760498046875,-2.57568359375,1.41455078125,0.72021484375,1,0,0,0,0,0,0,0,0,1,0,0,-1.575927734375,-0.010498046875,-3.9990234375,-1.1396484375,0.17919921875,0.15576171875,-3.583984375,-2.93310546875
147,2.3205505459751428,0.013823487449955874,2.3005348160199617,1.3386791226475252,1.533203125,0.796142578125,2.1921822676551392,0.9476352617844845,1.6845703125,-3.04052734375,1.533203125,0.796142578125,1,0,0,0,0,0,0,0,0,0,0,0,-1.59033203125,0.03369140625,-3.9990234375,-1.087646484375,0.45068359375,0.707763671875,-3.56298828125,-2.949462890625
148,2.4145251318229644,0.09397458584782159,2.326940300396223,1.320274218813065,1.52734375,0.71484375,2.2228259089413576,0.964931889122833,1.557861328125,-3.79833984375,1.52734375,0.71484375,1,0,0,0,0,0,0,0,0,1,0,0,-1.60302734375,0.072509765625,-3.9990234375,-1.042236328125,0.547119140625,0.19091796875,-3.544677734375,-2.9638671875
149,2.3571349191764295,-0.05739021264653488,2.352977686695795,1.3018693149786047,1.606201171875,0.7724609375,2.2487352862686274,0.97471213356433,1.367919921875,-4.86376953125,1.606201171875,0.7724609375,1,0,0,0,0,0,0,0,0,0,0,0,-1.614013671875,0.1064453125,-3.9990234375,-1.00244140625,0.772705078125,0.738525390625,-3.528564453125,-2.976318359375
150,2.52537338818204,0.16823846900561046,2.378646974918678,1.2834644111441444,1.60009765625,0.7216796875,2.283009805328791,0.996578165981471,1.042236328125,-6.917236328125,1.60009765625,0.7216796875,1,0,0,0,0,0,0,0,0,1,0,0,-1.623779296875,0.13623046875,-3.9990234375,-0.9677734375,0.828857421875,0.2177734375,-3.514404296875,-2.9873046875
151,2.500524773340537,-0.024848614841503025,2.4039481650648717,1.2650595073096842,1.714599609375,0.791748046875,2.314298010528542,1.0133787909036074,0.315673828125,-7.9990234375,1.714599609375,0.791748046875,1,0,0,0,0,0,0,0,1,0,0,0,-1.63232421875,0.162109375,-3.9990234375,-0.937255859375,0.019287109375,0.761962890625,-3.502197265625,-2.996826171875
152,2.4523154782383285,-0.048209295102208394,2.428881257134376,1.246654603475224,1.64404296875,0.639404296875,2.3413334685979317,1.0233906959138717,-2.141357421875,-7.9990234375,1.64404296875,0.639404296875,1,0,0,0,0,0,0,0,0,1,0,0,-1.6396484375,0.23681640625,-3.9990234375,-0.91064453125,0.169677734375,0.21142578125,-3.491455078125,-3.00537109375
153,2.5070893038148414,0.05477382557651289,2.4534462511271915,1.2282496996407637,1.707763671875,0.748779296875,2.3701518247131155,1.0357435527462653,7.9990234375,7.9990234375,1.707763671875,0.748779296875,1,0,0,0,0,0,0,0,0,0,0,0,-1.64599609375,0.250244140625,-3.9990234375,-0.887451171875,0.4423828125,0.756591796875,-3.48193359375,-3.0126953125
154,2.390515144710098,-0.11657415910474356,2.4776431470433176,1.2098447958063034,1.628662109375,0.60986328125,2.390846490450649,1.0357136640044733,3.19580078125,4.8388671875,1.628662109375,0.60986328125,1,0,0,0,0,0,0,0,0,1,0,0,-1.651611328125,0.261962890625,-3.9990234375,-0.8671875,0.5400390625,0.233642578125,-3.4736328125,-3.019287109375
155,2.52978431982657,0.13926917511647208,2.5014719448827543,1.1914398919718432,1.697509765625,0.75048828125,2.418355514566322,1.0457645687315864,2.926513671875,4.579345703125,1.697509765625,0.75048828125,1,0,0,0,0,0,0,0,0,0,0,0,-1.656494140625,0.272216796875,-3.9990234375,-0.849365234375,0.7666015625,0.77587890625,-3.466552734375,-3.02490234375
156,2.6125771535879663,0.08279283376139634,2.524932644645502,1.173034988137383,1.7314453125,0.67529296875,2.4492311907709703,1.0604977951487558,2.883056640625,4.475341796875,1.7314453125,0.67529296875,1,0,0,0,0,0,0,0,0,1,0,0,-1.660888671875,0.28125,-3.9990234375,-0.833740234375,0.82373046875,0.25048828125,-3.460205078125,-3.02978515625
157,2.6360524484452585,0.023475294857292273,2.5480252463315605,1.1546300843029227,1.828369140625,0.772216796875,2.4799591020650755,1.0745762829216743,2.879150390625,4.400634765625,1.828369140625,0.772216796875,1,0,0,0,0,0,0,0,1,0,0,0,-1.664794921875,0.2890625,-3.9990234375,-0.820068359375,0.0146484375,0.790771484375,-3.45458984375,-3.0341796875
158,2.6477514440102303,0.011698995564971781,2.5707497499409295,1.1362251804684624,1.797607421875,0.645751953125,2.5098586225396082,1.0870127166324168,2.89208984375,4.3349609375,1.797607421875,0.645751953125,1,0,0,0,0,0,0,0,0,1,0,0,-1.668212890625,0.347900390625,-3.9990234375,-0.80810546875,0.16552734375,0.236572265625,-3.44970703125,-3.037841796875
159,2.635168516407486,-0.012582927602744487,2.5931061554736097,1.1178202766340022,1.854736328125,0.737548828125,2.5375509754995234,1.0958164141409614,2.90576171875,4.2724609375,1.854736328125,0.737548828125,1,0,0,0,0,0,0,0,0,0,0,0,-1.671142578125,0.347412109375,-3.9990234375,-0.797607421875,0.438720703125,0.778564453125,-3.445556640625,-3.041259765625
160,2.6934206363620063,0.05825211995452051,2.6150944629296005,1.099415372799542,1.817138671875,0.663818359375,2.567165396723528,1.1072023884939608,2.935302734375,4.216552734375,1.817138671875,0.663818359375,1,0,0,0,0,0,0,0,0,1,0,0,-1.673583984375,0.346923828125,-3.9990234375,-0.78857421875,0.53662109375,0.252685546875,-3.44189453125,-3.044189453125
161,2.8281570739213007,0.13473643755929432,2.636714672308902,1.0810104689650817,1.951904296875,0.802734375,2.6030353993996456,1.127503609719113,2.98876953125,4.179443359375,1.951904296875,0.802734375,1,0,0,0,0,0,0,0,0,0,0,0,-1.67578125,0.346435546875,-3.9990234375,-0.780517578125,0.763427734375,0.792724609375,-3.438720703125,-3.046630859375
162,2.719392919368011,-0.10876415455328958,2.6579667836115144,1.0626055651306214,1.905517578125,0.6689453125,2.6309762442276328,1.1354766441158273,3.025390625,4.10888671875,1.905517578125,0.6689453125,1,0,0,0,0,0,0,0,0,1,0,0,-1.677734375,0.34619140625,-3.9990234375,-0.7734375,0.82080078125,0.26513671875,-3.435791015625,-3.048828125
163,2.7478629639111887,0.028470044543177586,2.6788507968374375,1.0442006612961612,1.92626953125,0.778564453125,2.6590976993861966,1.1434808393687355,3.0703125,4.034423828125,1.92626953125,0.778564453125,1,0,0,0,0,0,0,0,1,0,0,0,-1.679443359375,0.345947265625,-3.9990234375,-0.767333984375,0.01220703125,0.803466796875,-3.433349609375,-3.05078125
164,2.7466309975168817,-0.0012319663943070047,2.6993667119866718,1.025795757461701,1.8916015625,0.650390625,2.6856831690279717,1.148976483418083,3.109130859375,3.95068359375,1.8916015625,0.650390625,1,0,0,0,0,0,0,0,0,1,0,0,-1.680908203125,0.397705078125,-3.9990234375,-0.761962890625,0.16357421875,0.247802734375,-3.43115234375,-3.052490234375
165,2.8298399045110796,0.08320890699419792,2.7195091944517045,1.0071241232516346,1.98046875,0.777587890625,2.7156259389940773,1.1592747916769452,3.151123046875,3.87646484375,1.98046875,0.777587890625,1,0,0,0,0,0,0,0,0,0,0,0,-1.68212890625,0.390869140625,-3.9990234375,-0.75732421875,0.43701171875,0.788330078125,-3.42919921875,-3.053955078125
166,2.635286106734676,-0.19455379777640358,2.7392782442325356,0.9884524890415682,1.879150390625,0.62060546875,2.7328626320586085,1.1504768935264305,3.167236328125,3.774169921875,1.879150390625,0.62060546875,1,0,0,0,0,0,0,0,0,1,0,0,-1.683349609375,0.385009765625,-3.9990234375,-0.753173828125,0.53515625,0.26123046875,-3.427490234375,-3.05517578125
167,2.7066662205477474,0.07138011381307141,2.7586738613291657,0.9697808548315019,1.88671875,0.7490234375,2.7530447310092296,1.1462953379807113,3.187255859375,3.7001953125,1.88671875,0.7490234375,1,0,0,0,0,0,0,0,0,0,0,0,-1.684326171875,0.3798828125,-3.9990234375,-0.74951171875,0.76220703125,0.800048828125,-3.426025390625,-3.056396484375
168,2.7268089092128736,0.02014268866512614,2.7776960457415942,0.9511092206214355,1.86572265625,0.661865234375,2.7731457864644518,1.1421176508108297,3.205810546875,3.62646484375,1.86572265625,0.661865234375,1,0,0,0,0,0,0,0,0,1,0,0,-1.685302734375,0.37548828125,-3.9990234375,-0.746337890625,0.81982421875,0.271484375,-3.4248046875,-3.057373046875
169,2.859640527746875,0.13283161853400127,2.7963447974698217,0.9324375864113692,1.978271484375,0.80224609375,2.7996455706737784,1.1475265958050316,3.23486328125,3.568603515625,1.978271484375,0.80224609375,1,0,0,0,0,0,0,0,1,0,0,0,-1.68603515625,0.37158203125,-3.9990234375,-0.74365234375,0.01123046875,0.80908203125,-3.423583984375,-3.058349609375
170,2.7280973473549675,-0.13154318039190738,2.8146201165138476,0.9137659522013029,1.93359375,0.6298828125,2.8171663410631016,1.1394966316752964,3.24658203125,3.48876953125,1.93359375,0.6298828125,1,0,0,0,0,0,0,0,0,1,0,0,-1.686767578125,0.420166015625,-3.9990234375,-0.7412109375,0.16259765625,0.252685546875,-3.422607421875,-3.05908203125
171,2.8914643079434783,0.16336696058851086,2.8325220028736724,0.8950943179912365,2.00146484375,0.78857421875,2.842915805782991,1.1438733914021846,3.2724609375,3.43017578125,2.00146484375,0.78857421875,1,0,0,0,0,0,0,0,0,0,0,0,-1.687255859375,0.41064453125,-3.9990234375,-0.739013671875,0.436279296875,0.792724609375,-3.421875,-3.059814453125
172,2.8722981638219296,-0.01916614412154871,2.8500504565492957,0.8764226837811702,2.001953125,0.6875,2.866167024011701,1.144426115575969,3.29248046875,3.365478515625,2.001953125,0.6875,1,0,0,0,0,0,0,0,0,1,0,0,-1.687744140625,0.40234375,-3.9990234375,-0.7373046875,0.53466796875,0.26513671875,-3.421142578125,-3.060302734375
173,3.018571179416099,0.1462730155941694,2.867205477540718,0.8577510495711038,2.108642578125,0.8359375,2.8964969989900156,1.1554309109829153,3.324462890625,3.318359375,2.108642578125,0.8359375,1,0,0,0,0,0,0,0,0,0,0,0,-1.688232421875,0.39501953125,-3.9990234375,-0.735595703125,0.76171875,0.803466796875,-3.42041015625,-3.060791015625
174,2.8230635487229354,-0.19550763069316357,2.8839870658479385,0.8390794153610375,2.031494140625,0.676513671875,2.914058770216118,1.1472279963622758,3.33203125,3.239990234375,2.031494140625,0.676513671875,1,0,0,0,0,0,0,0,0,1,0,0,-1.688720703125,0.388671875,-3.9990234375,-0.734130859375,0.8193359375,0.274658203125,-3.419921875,-3.061279296875
175,3.028222730888756,0.20515918216582074,2.900395221470958,0.8204077811509711,1.92822265625,1.0283203125,2.9422442929962918,1.154978521380603,3.35888671875,3.189208984375,1.92822265625,1.0283203125,1,0,1,0,0,0,0,0,1,1,0,0,-1.5078125,-0.1474609375,-3.9990234375,-1.184326171875,0.103271484375,0.241943359375,-3.649169921875,-2.89501953125
176,2.9751520607301263,-0.053070670158629873,2.916429944409776,0.8017361469409048,2.068603515625,1.034423828125,2.965907381130598,1.1558118684372092,3.37646484375,3.12744140625,2.068603515625,1.034423828125,1,0,0,0,0,0,0,0,0,0,0,0,-1.53076171875,-0.033935546875,-3.9990234375,-1.126953125,0.38427734375,0.75634765625,-3.6201171875,-2.916259765625
177,3.0450571912664985,0.06990513053637226,2.932091234664393,0.7830645127308384,2.029296875,0.941650390625,2.992242918292737,1.1605726505178044,3.398193359375,3.0732421875,2.029296875,0.941650390625,1,0,0,0,0,0,0,0,0,1,0,0,-1.55078125,0.01318359375,-3.9990234375,-1.07666015625,0.489013671875,0.2333984375,-3.594482421875,-2.934814453125
178,2.912623269277882,-0.13243392198861637,2.9473790922348084,0.7643928785207721,2.0693359375,0.970458984375,3.0095464791466657,1.1518359347261466,3.403076171875,2.997802734375,2.0693359375,0.970458984375,1,0,0,0,0,0,0,0,0,0,0,0,-1.568359375,0.054443359375,-3.9990234375,-1.03271484375,0.721923828125,0.775634765625,-3.572265625,-2.950927734375
179,3.0043914951015585,0.09176822582367627,2.9622935171210227,0.7457212443107057,2.00439453125,0.892333984375,3.030963535200731,1.1494407490189682,3.41552734375,2.9345703125,2.00439453125,0.892333984375,1,0,0,0,0,0,0,0,0,1,0,0,-1.583740234375,0.090576171875,-3.9990234375,-0.994140625,0.784423828125,0.250244140625,-3.552734375,-2.965087890625
180,3.0206433027034483,0.016251807601889823,2.9768345093230355,0.7270496101006394,2.11083984375,0.97412109375,3.052038707344171,1.1466108256145873,3.427490234375,2.8720703125,2.11083984375,0.97412109375,1,0,0,0,0,0,0,0,0,0,0,0,-1.59716796875,0.122314453125,-3.9990234375,-0.96044921875,0.980224609375,0.79052734375,-3.53564453125,-2.9775390625
181,2.991987863669435,-0.02865543903401324,2.991002068840847,0.708377975890573,2.049560546875,0.8564453125,3.0702035001428207,1.1395606993358645,3.43408203125,2.803955078125,2.049560546875,0.8564453125,1,0,0,0,0,0,0,0,1,1,0,0,-1.60888671875,0.14990234375,-3.9990234375,-0.930908203125,0.010498046875,0.26318359375,-3.520751953125,-2.988525390625
182,3.084254850352473,0.0922669866830379,3.0047961956744573,0.6897063416805067,2.147705078125,0.937744140625,3.0924926088083753,1.138818180499359,3.4482421875,2.748046875,2.147705078125,0.937744140625,1,0,0,0,0,0,0,0,0,0,0,0,-1.619140625,0.22607421875,-3.9990234375,-0.905029296875,0.30322265625,0.77490234375,-3.507568359375,-2.998046875
183,2.991248650815929,-0.0930061995365441,3.018216889823866,0.6710347074704404,2.094482421875,0.80322265625,3.1081440673418905,1.1282818013865483,3.4501953125,2.677490234375,2.094482421875,0.80322265625,1,0,0,0,0,0,0,0,0,1,0,0,-1.628173828125,0.24072265625,-3.9990234375,-0.882568359375,0.418212890625,0.24951171875,-3.49609375,-3.00634765625
184,3.0248488698387446,0.033600219022815736,3.0312641512890734,0.652363073260374,2.130615234375,0.90625,3.124628103846161,1.119288277113949,3.454345703125,2.611328125,2.130615234375,0.90625,1,0,0,0,0,0,0,0,0,0,0,0,-1.635986328125,0.253662109375,-3.9990234375,-0.86279296875,0.659912109375,0.789794921875,-3.486083984375,-3.013671875
185,3.092409479624193,0.06756060978544864,3.0439379800700794,0.6336914390503077,2.117919921875,0.827880859375,3.1438769269353664,1.1146493393027794,3.463623046875,2.55419921875,2.117919921875,0.827880859375,1,0,0,0,0,0,0,0,0,1,0,0,-1.642822265625,0.264892578125,-3.9990234375,-0.845458984375,0.730224609375,0.2626953125,-3.477294921875,-3.02001953125
186,3.0925174917753018,0.00010801215110856077,3.0562383761668843,0.6150198048402413,2.2041015625,0.91650390625,3.1619387219381565,1.1083922158778619,3.470947265625,2.49609375,2.2041015625,0.91650390625,1,0,0,0,0,0,0,0,0,0,0,0,-1.64892578125,0.274658203125,-3.9990234375,-0.830322265625,0.932861328125,0.801513671875,-3.4697265625,-3.025634765625
187,3.179188117462181,0.08667062568687944,3.0681653395794877,0.596348170630175,2.18408203125,0.8466796875,3.183824012743127,1.1079743731688854,3.485595703125,2.448974609375,2.18408203125,0.8466796875,1,0,0,0,0,0,0,0,0,1,0,0,-1.654296875,0.283203125,-3.9990234375,-0.817138671875,0.968994140625,0.27294921875,-3.463134765625,-3.030517578125
188,3.2045453671222726,0.02535724966009134,3.07971887030789,0.5776765364201086,2.282470703125,0.943603515625,3.205900883343694,1.1078521985459433,3.50048828125,2.403564453125,2.282470703125,0.943603515625,1,0,0,0,0,0,0,0,1,0,0,0,-1.658935546875,0.290771484375,-3.9990234375,-0.8056640625,0.141845703125,0.810302734375,-3.457275390625,-3.03466796875
189,3.057831796004515,-0.14671357111775762,3.0908989683520907,0.5590049022100423,2.189697265625,0.76416015625,3.2182789576588067,1.0933909540469264,3.497802734375,2.3359375,2.189697265625,0.76416015625,1,0,0,0,0,0,0,0,0,1,0,0,-1.6630859375,0.349365234375,-3.9990234375,-0.795654296875,0.27685546875,0.253662109375,-3.4521484375,-3.038330078125
190,3.2861104228545477,0.22827862685003275,3.1017056337120903,0.5403332679999759,2.121826171875,1.119140625,3.2427872316963917,1.0972956898904525,3.517822265625,2.30029296875,2.121826171875,1.119140625,1,0,1,0,0,0,0,0,0,1,0,0,-1.4853515625,-0.181884765625,-3.9990234375,-1.23828125,0.628662109375,0.2236328125,-3.67724609375,-2.874755859375
191,3.2036518552039666,-0.08245856765058113,3.1121388663878884,0.5216616337899096,2.25048828125,1.146484375,3.2612242528334767,1.0921066936274422,3.526611328125,2.25048828125,2.25048828125,1.146484375,1,0,0,0,0,0,0,0,0,0,0,0,-1.51123046875,-0.1162109375,-3.9990234375,-1.174072265625,0.843994140625,0.767333984375,-3.64453125,-2.8984375
192,3.223743581941167,0.0200917267372005,3.1221986663794854,0.5029899995798432,2.180419921875,1.032470703125,3.279658530142889,1.0870671059411547,3.53564453125,2.202392578125,2.180419921875,1.032470703125,1,0,0,0,0,0,0,0,0,1,0,0,-1.53369140625,-0.05859375,-3.9990234375,-1.117919921875,0.891357421875,0.242919921875,-3.615966796875,-2.919189453125
193,3.1526575036147424,-0.07108607832642466,3.131885033686881,0.48431836536977685,2.22119140625,1.078125,3.292855262592485,1.0744311998684906,3.53564453125,2.1435546875,2.22119140625,1.078125,1,0,0,0,0,0,0,0,1,0,0,0,-1.553466796875,-0.00830078125,-3.9990234375,-1.06884765625,0.073974609375,0.7841796875,-3.591064453125,-2.937255859375
194,3.247746540584101,0.09508903696935844,3.1411979683100753,0.46564673115971045,2.1943359375,0.96240234375,3.310518172514893,1.068773666017745,3.54443359375,2.097900390625,2.1943359375,0.96240234375,1,0,0,0,0,0,0,0,0,1,0,0,-1.57080078125,0.087646484375,-3.9990234375,-1.02587890625,0.217529296875,0.230712890625,-3.569091796875,-2.953125
195,3.0762756913877514,-0.17147084919634947,3.150137470249068,0.44697509694964405,2.227783203125,0.982666015625,3.317209620237624,1.0470586426744748,3.53369140625,2.027587890625,2.227783203125,0.982666015625,1,0,0,0,0,0,0,0,0,0,0,0,-1.5859375,0.11962890625,-3.9990234375,-0.98828125,0.484375,0.7734375,-3.550048828125,-2.967041015625
196,3.1752906101303133,0.09901491874256196,3.15870353950386,0.42830346273957765,2.148193359375,0.912353515625,3.328795292714545,1.033223529345518,3.532958984375,1.97265625,2.148193359375,0.912353515625,1,0,0,0,0,0,0,0,0,1,0,0,-1.59912109375,0.147705078125,-3.9990234375,-0.955322265625,0.57666015625,0.248291015625,-3.533203125,-2.979248046875
197,3.1310845599598354,-0.04420605017047796,3.16689617607445,0.40963182852951124,2.232177734375,0.977783203125,3.336915248294431,1.0146724099510684,3.52685546875,1.911865234375,2.232177734375,0.977783203125,1,0,0,0,0,0,0,0,0,0,0,0,-1.610595703125,0.172119140625,-3.9990234375,-0.926513671875,0.798583984375,0.788818359375,-3.5185546875,-2.989990234375
198,3.244908235163251,0.11382367520341585,3.1747153799608387,0.39096019431944484,2.2080078125,0.91162109375,3.3507576426951076,1.0051324300286377,3.531982421875,1.86767578125,2.2080078125,0.91162109375,1,0,0,0,0,0,0,0,0,1,0,0,-1.62060546875,0.193603515625,-3.9990234375,-0.9013671875,0.8515625,0.26171875,-3.505615234375,-2.999267578125
199,3.21346752405989,-0.03144071110336144,3.1821611511630263,0.37228856010937844,2.29736328125,0.984130859375,3.3618189559476317,0.9917618598054135,3.532470703125,1.818603515625,2.29736328125,0.984130859375,1,0,0,0,0,0,0,0,1,0,0,0,-1.62939453125,0.21240234375,-3.9990234375,-0.879150390625,0.0390625,0.800537109375,-3.494384765625,-3.00732421875
200,3.2577568598346667,0.044289335774776895,3.1892334896810124,0.35361692589931204,2.260009765625,0.8642578125,3.374537003215229,0.9812367542442059,3.53662109375,1.775634765625,2.260009765625,0.8642578125,1,0,0,0,0,0,0,0,0,1,0,0,-1.63720703125,0.28076171875,-3.9990234375,-0.85986328125,0.18701171875,0.2451171875,-3.484619140625,-3.014404296875
201,3.314649237380591,0.056892377545924244,3.1959323955147974,0.33494529168924564,2.359375,0.9736328125,3.3895942136459585,0.974482158634268,3.545654296875,1.739990234375,2.359375,0.9736328125,1,0,0,0,0,0,0,0,0,0,0,0,-1.64404296875,0.28857421875,-3.9990234375,-0.843017578125,0.45751953125,0.785888671875,-3.47607421875,-3.020751953125
202,3.187978604015004,-0.12667063336558693,3.202257868664381,0.31627365747917924,2.27685546875,0.8330078125,3.3963826926046408,0.9556992638897441,3.5400390625,1.685791015625,2.27685546875,0.8330078125,1,0,0,0,0,0,0,0,0,1,0,0,-1.64990234375,0.29541015625,-3.9990234375,-0.828125,0.55322265625,0.25927734375,-3.468505859375,-3.026123046875
203,3.1875497599278995,-0.0004288440871045296,3.208209909129763,0.29760202326911284,2.284423828125,0.929443359375,3.402402529206099,0.936335187310023,3.53369140625,1.632568359375,2.284423828125,0.929443359375,1,0,0,0,0,0,0,0,0,0,0,0,-1.655029296875,0.301513671875,-3.9990234375,-0.815185546875,0.778076171875,0.79833984375,-3.4619140625,-3.031005859375
204,3.4838388021653888,0.2962890422374893,3.213788516910944,0.27893038905904644,2.29541015625,1.2861328125,3.424731505061135,0.9416623573120406,3.557861328125,1.62109375,2.29541015625,1.2861328125,1,0,1,0,0,0,0,0,0,1,0,0,-1.478515625,-0.2236328125,-3.9990234375,-1.25537109375,0.92626953125,0.7001953125,-3.68603515625,-2.868408203125
205,3.228564212661342,-0.2552745895040469,3.2189936920079236,0.26025875484898003,2.447509765625,1.135986328125,3.4312143392344217,0.9233980997545798,3.552978515625,1.5712890625,2.447509765625,1.135986328125,1,0,0,1,0,0,0,0,0,0,0,0,-2.018310546875,-0.143798828125,-3.9990234375,-1.52099609375,0.98046875,0.931884765625,-3.27294921875,-3.0458984375
206,3.341036090913515,0.11247187825217297,3.223825434420702,0.24158712063891363,2.326904296875,1.0595703125,3.4434412777590357,0.9141686280095601,3.559326171875,1.53759765625,2.326904296875,1.0595703125,1,0,0,0,0,0,0,0,1,1,0,0,-1.9775390625,-0.082763671875,-3.9990234375,-1.42138671875,0.0107421875,0.386962890625,-3.290771484375,-3.048095703125
207,3.519469696863278,0.17843360594976332,3.228283744149279,0.22291548642884723,2.5087890625,1.152099609375,3.465041725687472,0.9190740552223138,3.582763671875,1.52783203125,2.5087890625,1.152099609375,1,0,0,0,0,0,0,0,0,0,0,0,-1.94189453125,0.0224609375,-3.9990234375,-1.334228515625,0.30322265625,0.88330078125,-3.306396484375,-3.050048828125
208,3.259073201814172,-0.2603964950491062,3.2323686211936544,0.20424385221878083,2.48828125,0.844482421875,3.4705357827379215,0.9000155838340513,3.57666015625,1.47900390625,2.48828125,0.844482421875,1,0,0,1,0,0,0,0,0,1,0,0,-2.423828125,0.071533203125,-3.9990234375,-1.590087890625,0.294189453125,0.092041015625,-2.940673828125,-3.204833984375
209,3.3532928250082743,0.09421962319410238,3.236080065553829,0.18557221800871443,2.468017578125,0.9765625,3.48076727215609,0.8885267073608103,3.580078125,1.444091796875,2.468017578125,0.9765625,1,0,0,0,0,0,0,0,0,0,0,0,-2.332275390625,0.10546875,-3.9990234375,-1.48193359375,0.55126953125,0.652099609375,-3.0,-3.187255859375
210,3.2086244449329184,-0.14466838007535587,3.239418077229802,0.16690058379864803,2.382080078125,0.830322265625,3.4818842381974022,0.8638986542959125,3.5673828125,1.388916015625,2.382080078125,0.830322265625,1,0,0,0,0,0,0,0,0,1,0,0,-2.252197265625,0.13525390625,-3.9990234375,-1.38720703125,0.63525390625,0.14208984375,-3.052001953125,-3.171875
211,3.2250922322158595,0.01646778728294107,3.2423826562215736,0.14822894958858163,2.379150390625,0.93408203125,3.483418753535211,0.8406164929842703,3.556884765625,1.337890625,2.379150390625,0.93408203125,1,0,0,0,0,0,0,0,0,0,0,0,-2.18212890625,0.161376953125,-3.9990234375,-1.304443359375,0.849853515625,0.69580078125,-3.097412109375,-3.158447265625
212,3.2062353561135986,-0.018856876102260944,3.2453563397283487,0.14868417533875197,2.3134765625,0.83203125,3.4833430410275525,0.815641645341162,3.544677734375,1.298828125,2.3134765625,0.83203125,1,0,0,0,0,0,0,0,0,1,0,0,-2.120849609375,0.18408203125,-3.9990234375,-1.23193359375,0.896484375,0.180419921875,-3.13720703125,-3.146728515625
213,3.3059484184105536,0.09971306229695509,3.248339127750127,0.14913940108892232,2.3916015625,0.95947265625,3.4885287146982287,0.7991862550893996,3.54345703125,1.280517578125,2.3916015625,0.95947265625,1,0,0,0,0,0,0,0,1,0,0,0,-2.067138671875,0.2041015625,-3.9990234375,-1.16845703125,0.078369140625,0.7294921875,-3.172119140625,-3.136474609375
214,3.252229449249602,-0.05371896916095187,3.251331020286909,0.14959462683909266,2.358154296875,0.81005859375,3.4900205290723583,0.7777548888588169,3.536376953125,1.26953125,2.358154296875,0.81005859375,1,0,0,0,0,0,0,0,0,1,0,0,-2.020263671875,0.273681640625,-3.9990234375,-1.113037109375,0.221435546875,0.182861328125,-3.20263671875,-3.12744140625
215,3.44498319370284,0.19275374445323834,3.2543320173386943,0.150049852589263,2.46484375,0.972900390625,3.5020950132009925,0.7726075787929901,3.5498046875,1.26953125,2.46484375,0.972900390625,1,0,0,0,0,0,0,0,0,0,0,0,-1.979248046875,0.282470703125,-3.9990234375,-1.064453125,0.48779296875,0.7314453125,-3.229248046875,-3.11962890625
216,3.2637993208431797,-0.18118387285966042,3.2573421189054828,0.15050507833943336,2.408203125,0.815673828125,3.5029711243187216,0.7510517681647346,3.54296875,1.2802734375,2.408203125,0.815673828125,1,0,0,0,0,0,0,0,0,1,0,0,-1.943359375,0.2900390625,-3.9990234375,-1.02197265625,0.57958984375,0.211669921875,-3.252685546875,-3.11279296875
217,3.209450896790383,-0.054348424052796496,3.260361324987275,0.1509603040896037,2.36669921875,0.901123046875,3.5002686281242665,0.724841267283274,3.531494140625,1.304931640625,2.36669921875,0.901123046875,1,0,0,0,0,0,0,0,0,0,0,0,-1.911865234375,0.296875,-3.9990234375,-0.98486328125,0.801025390625,0.7568359375,-3.273193359375,-3.106689453125
218,3.2188196768331228,0.009368780042739555,3.2633896355840704,0.15141552983977405,2.2880859375,0.8134765625,3.4977654508708946,0.6997007454086063,3.5224609375,1.340087890625,2.2880859375,0.8134765625,1,0,0,0,0,0,0,0,0,1,0,0,-1.88427734375,0.302734375,-3.9990234375,-0.952392578125,0.853759765625,0.233642578125,-3.291015625,-3.101318359375
219,3.3346150180202905,0.11579534118716772,3.266427050695869,0.1518707555899444,2.38671875,0.9482421875,3.501583767066078,0.6846523648709165,3.527099609375,1.36962890625,2.38671875,0.9482421875,1,0,0,0,0,0,0,0,1,0,0,0,-1.860107421875,0.307861328125,-3.9990234375,-0.923828125,0.041015625,0.77587890625,-3.306640625,-3.0966796875
